_name,_pid,projected_war,projection_std,total_pa,avg_woba,highest_level,_in_mlb
Brendan Jones,800957,4.4,21.4,199.0,0.3926666666666667,3,False
Angel Aguilar,622758,4.4,21.5,313.0,0.29,-1,False
Wady Mendez,801525,4.4,20.8,681.0,0.33925,2,False
Ryan Castillo,801462,4.4,21.1,361.0,0.321,0,False
Arnold Prado,802102,4.4,21.7,422.0,0.31,0,False
Jorge Quintana,815894,4.4,21.8,238.0,0.329,0,False
Daiber De Los Santos,815893,4.4,22.8,203.0,0.366,0,False
Engel Beltre,520976,4.4,21.9,190.0,0.2946666666666667,-1,False
Emilio Taveras,692582,4.4,21.5,238.0,0.38366666666666666,0,False
Victor Valera,692851,4.4,21.9,194.0,0.3225,0,False
Jose Leanez,692644,4.4,22.5,213.0,0.28800000000000003,0,False
Darryl George,607977,4.4,22.6,246.0,0.333,-1,False
Paulino Santana,815889,4.4,21.4,260.0,0.383,0,False
Aneury Tavárez,606477,4.4,21.2,275.0,0.3155,-1,False
Samuel Capellan,800290,4.4,22.5,274.0,0.30066666666666664,0,False
Josefrailin Alcantara,800273,4.4,22.4,142.0,0.253,0,False
Manolfi Jimenez,800272,4.4,21.9,457.0,0.27825,0,False
Victor Rodrigues,800332,4.4,21.5,583.0,0.3128333333333333,2,False
Alexey Lumpuy,815121,4.4,21.8,374.0,0.303,2,False
Yaisel Ramos,802066,4.4,21.9,410.0,0.28533333333333327,0,False
Pedro Roque,808698,4.4,21.3,260.0,0.3025,0,False
Antony Peguero,803433,4.4,22.2,434.0,0.2876666666666667,0,False
John Estevez,808553,4.4,21.3,420.0,0.314,0,False
Rashawn Pinder,816344,4.4,22.5,270.0,0.349,0,False
Bohan Adderley,816339,4.4,22.7,188.0,0.309,0,False
Yonatan Henriquez,800257,4.4,21.3,599.0,0.2932,2,False
Jeffrey Mercedes,800253,4.4,21.6,470.0,0.34550000000000003,2,False
Arfeni Batista,800248,4.4,21.7,477.0,0.26833333333333337,0,False
Engelth Urena,800246,4.4,22.8,290.0,0.36966666666666664,2,False
Jesus Gamez,804966,4.4,21.7,216.0,0.3095,0,False
Lazaro Morales,805116,4.4,22.0,316.0,0.291,0,False
Luis Watter,691628,4.4,21.3,301.0,0.3325,0,False
Luis Corobo,821818,4.4,22.3,108.0,0.32,0,False
Yojanser Calzado,821814,4.4,22.4,172.0,0.309,0,False
Edgar Duran,541586,4.4,22.4,323.0,0.34850000000000003,-1,False
Gabriel Noriega,527045,4.4,22.5,377.0,0.33599999999999997,-1,False
Jake MacKenzie,694762,4.4,21.8,219.0,0.347,3,False
Mallex Smith,605480,4.4,21.4,362.0,0.2975,5,True
Joswa Lugo,815915,4.4,22.9,219.0,0.36,0,False
Gregori Arias,820954,4.4,22.4,229.0,0.351,0,False
Jancel Santana,800205,4.4,21.4,412.0,0.27125,0,False
Kevyn Castillo,800203,4.4,21.8,580.0,0.35500000000000004,2,False
Jordan Lawlar,691783,4.4,19.0,1220.0,0.4039,5,True
Breyias Dean,808686,4.4,22.1,370.0,0.33999999999999997,0,False
Jose Paulino,808685,4.4,21.1,300.0,0.31999999999999995,0,False
Ramon Moreno,806104,4.4,22.4,264.0,0.3235,0,False
Aaron Whitefield,664334,4.4,21.2,748.0,0.29100000000000004,4,False
Dariam Gutierrez,800066,4.4,21.5,256.0,0.361,0,False
Adrian Reyes,800159,4.4,22.0,477.0,0.31266666666666665,0,False
Leny Carela,800143,4.4,22.3,322.0,0.299,0,False
Kendry Chirinos,800140,4.4,21.6,527.0,0.332,2,False
Andry Batista,821614,4.4,21.6,239.0,0.34550000000000003,0,False
Luis Fragoza,821613,4.4,22.2,157.0,0.366,0,False
Jemone Nuel,821688,4.4,22.1,198.0,0.329,0,False
Carlos Vicioso,694044,4.4,21.9,164.0,0.254,0,False
Gabriel Bersing,693810,4.4,22.5,261.0,0.33499999999999996,0,False
Anderson Suriel,693798,4.4,21.9,412.0,0.3094,2,False
Winder Diaz,698991,4.4,21.8,411.0,0.334,0,False
Yoffry Solano,703200,4.4,21.5,354.0,0.34400000000000003,0,False
Bryan Acuna,703195,4.4,22.1,455.0,0.324,0,False
Nicolas Perez,703639,4.4,22.5,161.0,0.3335,2,False
Martin Gonzalez,703203,4.4,20.8,478.0,0.2946666666666667,0,False
Heison Sanchez,800129,4.4,21.4,414.0,0.33425,0,False
Pedro Catuy,806869,4.4,22.4,192.0,0.348,0,False
Keiberg Camacaro,808395,4.4,21.8,331.0,0.3305,0,False
Carlos Concepcion,808393,4.4,22.0,332.0,0.3385,0,False
Santiago Pinto,808392,4.4,21.7,255.0,0.2895,0,False
Enyervert Perez,808381,4.4,22.5,296.0,0.37333333333333335,0,False
Ariel Castro,806966,4.4,21.5,323.0,0.3035,0,False
Enmanuel Bonilla,806962,4.4,21.9,440.0,0.3075,0,False
Enrique Jimenez,806992,4.4,21.1,353.0,0.349,0,False
Daniel Amaral,663610,4.4,22.1,269.0,0.3203333333333333,2,False
Johan Barrios,703179,4.4,22.1,449.0,0.31666666666666665,0,False
Lazaro Montes,703155,4.4,20.8,1167.0,0.4063333333333334,3,False
Fadriel Cruz,677571,4.4,21.3,506.0,0.31033333333333335,2,False
Oscar Colina,698928,4.4,22.6,235.0,0.3765,0,False
Bryant Mendez,698915,4.4,22.0,345.0,0.252,0,False
Dakota Kotowski,696282,4.4,22.1,490.0,0.3424,2,False
John Zorrilla,699005,4.4,22.2,271.0,0.2776666666666667,0,False
Angel Arevalo,699002,4.4,21.7,501.0,0.29059999999999997,2,False
Dameury Pena,808365,4.4,22.1,310.0,0.35966666666666663,2,False
Pedro Ibarguen,808338,4.4,21.4,312.0,0.317,0,False
Adriander Mejia,808337,4.4,21.0,376.0,0.34199999999999997,0,False
Keiver Garcia,808334,4.4,21.8,310.0,0.33399999999999996,0,False
Yoeilin Cespedes,806985,4.4,22.0,381.0,0.35366666666666663,2,False
Luis Almeyda,806981,4.4,21.7,259.0,0.28400000000000003,0,False
Andy Acevedo,807005,4.4,22.5,281.0,0.245,0,False
Manuel Cabrera,806999,4.4,21.1,325.0,0.2975,0,False
Josue Gonzalez,700648,4.4,21.4,505.0,0.32725,2,False
Arquedion Muller,700333,4.4,22.1,104.0,0.3015,0,False
Damon Keith,701618,4.4,18.6,1465.0,0.342,4,False
Oliver Carrillo,701324,4.4,21.0,833.0,0.3792,3,False
Jaison Chourio,702693,4.4,20.4,920.0,0.3454,3,False
Eric Martinez,702444,4.4,21.9,412.0,0.312,0,False
Jhosmmel Zue,702435,4.4,22.6,269.0,0.33799999999999997,0,False
Eric Filia,596107,4.4,21.4,344.0,0.31799999999999995,-1,False
Luis Guanipa,806994,4.4,21.6,425.0,0.2936666666666667,2,False
Moises Lopez,808321,4.4,21.7,242.0,0.319,0,False
Dariel Álvarez,645848,4.4,22.0,272.0,0.2885,-1,False
Deward Tovar,808297,4.4,22.0,362.0,0.39566666666666667,0,False
Alfredo Alcantara,807643,4.4,22.5,357.0,0.3355,0,False
Rainer Reyes,807384,4.4,21.5,254.0,0.34833333333333333,0,False
Rafhlmil Torres,807951,4.4,21.9,374.0,0.307,0,False
Yeison Perez,699165,4.4,22.3,299.0,0.3685,0,False
Frandy Lafond,821143,4.4,22.5,133.0,0.375,0,False
Browm Martinez,821129,4.4,21.6,140.0,0.321,0,False
Eriel Dihigo,821128,4.4,21.6,219.0,0.3265,0,False
Yairo Padilla,821107,4.4,22.3,162.0,0.352,0,False
Carlos Jimenez,700027,4.4,21.6,281.0,0.345,0,False
Miguel Vargas,700295,4.4,21.2,325.0,0.258,0,False
Daniel Castro,593495,4.4,21.2,351.0,0.2395,-1,True
Carlos Sepulveda,661148,4.4,21.3,540.0,0.3213333333333333,5,False
Yassel Soler,807957,4.4,21.0,469.0,0.317,2,False
Sandro Pereira,808014,4.4,22.2,333.0,0.3935,0,False
Romer Cuadrado,660630,4.4,21.7,254.0,0.35850000000000004,-1,False
Carlos Gutierrez,699049,4.4,22.1,398.0,0.329,2,False
Juan Carlos Gamboa,585251,4.4,21.2,471.0,0.23033333333333336,-1,False
Anthony Giansanti,572868,4.4,22.6,324.0,0.23266666666666666,-1,False
Justin Rodriguez,699100,4.4,21.5,443.0,0.28700000000000003,0,False
Yimmy Diaz,699098,4.4,22.1,452.0,0.2996666666666667,0,False
Jose Perez,699077,4.4,21.8,545.0,0.35700000000000004,2,False
Keiderson Pavon,699206,4.4,21.9,376.0,0.3025,0,False
Edgardo Ordonez,699166,4.4,22.5,344.0,0.36166666666666664,0,False
Moises Polanco,821199,4.4,21.9,169.0,0.357,0,False
Robbie Perkins,564434,4.4,21.6,284.0,0.3085,-1,False
Jose Suarez,699027,4.4,21.2,652.0,0.325,2,False
Starlyn Nunez,808245,4.4,22.1,421.0,0.324,2,False
Luiyin Alastre,808236,4.4,21.4,452.0,0.34299999999999997,2,False
Julio Zayas,808289,4.4,22.1,333.0,0.348,0,False
Juan Hernandez,808037,4.4,21.1,349.0,0.3325,0,False
Daniel Mielcarek,808028,4.4,21.4,215.0,0.307,0,False
Elly De La Cruz,682829,4.4,20.0,800.0,0.39325,5,True
Jose Caguana,683588,4.4,22.8,460.0,0.31699999999999995,2,False
Natanael Santana,685725,4.4,22.8,230.0,0.3225,0,False
Jase Bowen,687749,4.4,18.4,1831.0,0.317,4,False
Esteban Gonzalez,691416,4.4,20.4,798.0,0.3352,3,False
Carlos Peguero,451713,4.4,22.0,198.0,0.278,-1,True
Asdrúbal Cabrera,452678,4.4,22.2,119.0,0.317,-1,True
Ali Solis,455378,4.4,21.8,247.0,0.1895,-1,False
Carlos Renzullo,827281,4.4,21.4,235.0,0.398,0,False
Rainiel Rodriguez,823787,4.4,22.9,184.0,0.466,0,False
Juan Francisco,464433,4.3,21.7,135.0,0.3005,-1,True
Alex Romero,464900,4.3,21.6,185.0,0.3355,-1,True
Givian Sirvania,821154,4.3,20.6,148.0,0.316,0,False
Mel Rojas Jr.,592692,4.3,20.9,276.0,0.32266666666666666,-1,False
Orlando Calixte,593525,4.3,20.5,178.0,0.285,-1,True
Yoiber Ruiz,808099,4.3,20.4,337.0,0.3205,0,False
Edwardo Espinal,808103,4.3,20.2,341.0,0.28733333333333333,2,False
Dayro Perez,683459,4.3,21.0,395.0,0.239,2,False
Victor Diaz,682770,4.3,20.9,343.0,0.31649999999999995,2,False
Samil Dishmey,808120,4.3,20.3,288.0,0.328,0,False
Victor Rodriguez,808123,4.3,20.8,342.0,0.292,0,False
Enderson Asencio,808134,4.3,20.6,315.0,0.3275,0,False
Bryant Zayas,701376,4.3,20.5,103.0,0.272,0,False
Luis Bolivar,699700,4.3,19.9,432.0,0.251,0,False
Leonardo Rondon,699720,4.3,20.2,250.0,0.33,0,False
Demetrio Crisantes,702679,4.3,19.8,650.0,0.3765,3,False
Fredy Michel,699274,4.3,20.7,217.0,0.27449999999999997,0,False
Hector Rodriguez,699302,4.3,18.2,1504.0,0.34177777777777774,4,False
Jose Aguilar,591572,4.3,20.7,299.0,0.33399999999999996,-1,False
Justin Gonzales,821100,4.3,20.1,177.0,0.39,0,False
Roldy Brito,821041,4.3,21.0,222.0,0.307,0,False
Kwan Adkins,656182,4.3,20.6,140.0,0.344,0,False
Logan O'Hoppe,681351,4.3,19.7,469.0,0.41333333333333333,4,True
Derek Escobar,683883,4.3,21.0,136.0,0.322,0,False
Dyron Campos,684495,4.3,20.4,394.0,0.29879999999999995,2,False
Braiden Ward,685274,4.3,17.0,1145.0,0.3718333333333333,4,False
Junior Aybar,808166,4.3,20.1,228.0,0.307,0,False
Albert Gutierrez,808212,4.3,20.3,361.0,0.31,0,False
Reniel Diaz,808140,4.3,20.5,257.0,0.296,0,False
Ryan Reckley,703144,4.3,20.1,481.0,0.289,2,False
Maikel Garcia,672580,4.3,18.3,1046.0,0.37640000000000007,5,True
Chandler Pollard,702550,4.3,20.3,607.0,0.325,2,False
Cesar Lugo,821113,4.3,20.2,164.0,0.366,0,False
Edwin Brito,821115,4.3,20.6,205.0,0.352,0,False
Manuel Guance,699318,4.3,21.0,125.0,0.35050000000000003,0,False
Zach Kirtley,675993,4.3,20.6,261.0,0.313,-1,False
Kevin Santos,699176,4.3,20.1,214.0,0.363,0,False
Gedionne Marlin,699203,4.3,20.8,374.0,0.29333333333333333,0,False
Kelvin Alcantara,808083,4.3,20.6,340.0,0.352,0,False
Luis De Leon,808029,4.3,20.9,244.0,0.3116666666666667,0,False
Kevin Hacen,808032,4.3,20.4,354.0,0.279,0,False
Diego Felix,808034,4.3,20.8,232.0,0.2783333333333333,0,False
Felix Stevens,685474,4.3,18.8,1335.0,0.32628571428571435,4,False
Cristian More,685580,4.3,20.7,247.0,0.32799999999999996,2,False
Jefferson Valladares,686338,4.3,20.7,380.0,0.3272,2,False
Sammy Siani,686445,4.3,17.1,1458.0,0.334,4,False
Oliver Dunn,686554,4.3,19.1,745.0,0.3798,5,True
Pedro Pages,686780,4.3,19.6,906.0,0.3364,5,True
Fernando Roquez,808078,4.3,20.5,299.0,0.3255,0,False
Guillermo Williamson,702908,4.3,20.2,819.0,0.34725000000000006,3,False
Luis Ariza,699078,4.3,19.8,330.0,0.30866666666666664,0,False
Luis Garcia,699090,4.3,19.9,367.0,0.27033333333333337,2,False
Luis Reyes,699105,4.3,20.7,448.0,0.3368,2,False
Eddy Isturiz,699108,4.3,20.7,241.0,0.35675,2,False
Jose Dickson,820988,4.3,20.4,172.0,0.352,0,False
Tyler Rodriguez,808291,4.3,20.7,251.0,0.3233333333333333,2,False
Yirer Garcia,808237,4.3,20.3,378.0,0.3065,0,False
Antonio Pimentel,808240,4.3,20.1,276.0,0.276,0,False
Kleiver Chauran,808264,4.3,20.7,366.0,0.323,0,False
David Guzman,807999,4.3,20.4,346.0,0.3235,0,False
Bradlee Beesley,686977,4.3,19.4,553.0,0.33925,4,False
Justin Wylie,687045,4.3,21.2,182.0,0.40549999999999997,-1,False
Darrien Miller,687152,4.3,16.7,1366.0,0.321,4,False
Andretty Cordero,650957,4.3,20.1,276.0,0.32666666666666666,-1,False
Norberto Obeso,650995,4.3,20.8,364.0,0.299,-1,False
Samar Leyva,653001,4.3,20.2,400.0,0.26949999999999996,-1,False
Kyle Sinzza,820989,4.3,20.2,196.0,0.3655,0,False
Christofer Reyes,820991,4.3,21.1,179.0,0.301,0,False
Adan Sanchez,703199,4.3,20.7,432.0,0.3213333333333333,0,False
Tony Blanco Jr.,703156,4.3,20.8,266.0,0.348,0,False
Alexis Hernandez,703161,4.3,20.6,495.0,0.3056666666666667,2,False
Tillman Pugh,573106,4.3,21.4,137.0,0.346,-1,False
Alan Espinoza,587275,4.3,21.1,358.0,0.261,-1,False
Brayan Rijo,699113,4.3,20.3,379.0,0.24666666666666667,0,False
Karim Ayubi,699142,4.3,20.8,521.0,0.3094,2,False
Ronald Pena,699056,4.3,20.8,261.0,0.33299999999999996,0,False
Emil Turbi,807972,4.3,20.9,317.0,0.2906666666666667,0,False
Enrique Bradfield Jr.,690961,4.3,18.3,588.0,0.3426,4,False
Robert Moore,691001,4.3,16.8,1359.0,0.3402,4,False
Johanfran Garcia,703190,4.3,20.4,468.0,0.35525,2,False
Victor Izturis,703196,4.3,19.8,401.0,0.3136666666666667,0,False
Zach Daniels,671113,4.3,18.2,861.0,0.3,4,False
Queni Pineda,821065,4.3,20.3,173.0,0.387,0,False
Yordani Martinez,820969,4.3,20.8,155.0,0.279,0,False
Enzo Paulino,703890,4.3,19.9,531.0,0.32475,2,False
Johan Ferreira,703905,4.3,20.3,159.0,0.3075,0,False
Gregori Cano,703939,4.3,20.3,395.0,0.29133333333333333,0,False
Jesus Castro,703305,4.3,20.2,266.0,0.2856666666666667,0,False
Ovandy Frias,807836,4.3,20.8,179.0,0.33166666666666667,0,False
Pedro Tovar,808325,4.3,20.1,313.0,0.311,0,False
Jose Martinez,642686,4.3,20.5,340.0,0.3165,-1,False
Angel Perez,808007,4.3,20.1,212.0,0.3695,0,False
Alexander Garcia,808017,4.3,20.1,296.0,0.3553333333333333,0,False
Jesus Fernandez,807967,4.3,19.7,320.0,0.28700000000000003,0,False
Jjam Alvarez,807969,4.3,19.9,307.0,0.327,0,False
Reinaldo De La Cruz,807970,4.3,20.8,280.0,0.3235,0,False
Miguel Sosa,699015,4.3,20.6,381.0,0.37575000000000003,2,False
Danny Cancro,820943,4.3,20.1,204.0,0.3515,0,False
Jesus Correa,800131,4.3,20.0,261.0,0.3393333333333333,0,False
Kevin Dume,800134,4.3,20.5,362.0,0.3345,0,False
Simon Rodriguez,691425,4.3,21.3,135.0,0.313,0,False
Brandon Villarreal,661311,4.3,20.0,348.0,0.3035,-1,False
Edrick Felix,703742,4.3,20.7,510.0,0.3366,2,False
Romeo Sanabria,703804,4.3,18.4,899.0,0.3726666666666667,4,False
Marcos Torres,800106,4.3,20.0,829.0,0.27640000000000003,2,False
Alain Camou,800126,4.3,19.6,541.0,0.25425,3,False
Rafael Flores,821012,4.3,20.6,189.0,0.35,0,False
Jordan Sanchez,820847,4.3,21.3,155.0,0.434,0,False
Fabian Alcantara,820925,4.3,20.6,171.0,0.304,0,False
Rey Fuentes,571681,4.3,20.8,219.0,0.27949999999999997,-1,True
Jose Astudillo,698973,4.3,20.2,142.0,0.362,0,False
Edgar Montero,815911,4.3,20.3,227.0,0.348,0,False
Franklin Lopez,800157,4.3,21.2,280.0,0.35966666666666663,0,False
Misael Mojica,800167,4.3,20.1,394.0,0.3106666666666667,0,False
Luis Colon,800026,4.3,20.0,244.0,0.25933333333333336,0,False
Modeifi Marte,800029,4.3,20.2,699.0,0.329,2,False
Rodolfo De La Cruz,699012,4.3,20.3,198.0,0.32999999999999996,0,False
Saul Bautista,698951,4.3,20.3,204.0,0.3125,0,False
Jhosward Camacho,698966,4.3,19.9,313.0,0.3195,0,False
Samuel Rodriguez,698971,4.3,21.0,128.0,0.329,0,False
Yerlin Luis,806997,4.3,21.0,328.0,0.309,0,False
Hendry Chivilli,806998,4.3,20.3,256.0,0.264,0,False
Darling Fernandez,807000,4.3,20.3,243.0,0.29700000000000004,0,False
Richi Gonzalez,691478,4.3,20.5,231.0,0.3195,0,False
Cory Acton,680703,4.3,20.2,444.0,0.32899999999999996,3,False
Jesus Torres,691401,4.3,20.1,244.0,0.289,0,False
Miguel Rodriguez,808277,4.3,20.0,413.0,0.33825,2,False
Ramon Hernandez,650346,4.3,21.2,313.0,0.31425,-1,False
Nolan Beltran,800179,4.3,20.2,490.0,0.29025,2,False
Moises Molero,800186,4.3,19.6,473.0,0.2796666666666667,0,False
Aristides Aquino,606157,4.3,21.0,249.0,0.35600000000000004,5,True
Marco Marcelino,800264,4.3,20.1,235.0,0.2973333333333333,0,False
Jose Arias,800267,4.3,20.2,233.0,0.24033333333333337,0,False
Janero Miller,806977,4.3,20.2,303.0,0.303,0,False
Anthony Baptist,806989,4.3,20.6,136.0,0.39,0,False
Tony Ruiz,806990,4.3,20.1,303.0,0.31799999999999995,0,False
Santiago Contreras,808493,4.3,20.8,251.0,0.29833333333333334,0,False
Gustavo Nunez,516631,4.3,20.7,339.0,0.322,-1,False
Ricardo Olivar,691627,4.3,18.5,1118.0,0.3696,4,False
Esneider Gomez,691438,4.3,20.7,373.0,0.325,0,False
Ricardo Hurtado,691452,4.3,21.0,441.0,0.3508,2,False
Alejandro Flores,642299,4.3,21.0,312.0,0.3185,-1,False
Juan Ortega,808302,4.3,20.3,180.0,0.37833333333333335,0,False
Antony Gomez,808315,4.3,20.8,322.0,0.3025,0,False
Jorgelys Mota,800195,4.3,20.0,560.0,0.3118,2,False
Carlos Vasquez,800199,4.3,19.9,399.0,0.29633333333333334,0,False
Rafael Ramirez Jr.,800201,4.3,19.6,668.0,0.313,2,False
Jose Herrera,696096,4.3,20.6,115.0,0.357,0,False
Diego Benitez,698902,4.3,19.5,624.0,0.268,2,False
Yunior Quezada,815757,4.3,20.4,159.0,0.352,0,False
Aldrin Lucas,691492,4.3,20.2,365.0,0.33899999999999997,2,False
Roilan Machandy,691513,4.3,21.3,243.0,0.2885,2,False
Germain Ruiz,691593,4.3,20.3,136.0,0.336,0,False
Ramon Rios,540204,4.3,20.3,396.0,0.272,-1,False
Cristian Perez,807008,4.3,20.6,301.0,0.35,0,False
Bryan Torres,663494,4.3,18.9,994.0,0.3425,5,False
Kevin Ereu,807148,4.3,19.9,322.0,0.30100000000000005,0,False
Jose Gomez,800297,4.3,20.7,222.0,0.359,0,False
Angel Rodriguez,800261,4.3,20.0,309.0,0.2953333333333334,0,False
Harold Castro,605612,4.3,20.1,357.0,0.34833333333333333,5,True
Angel Ventura,815019,4.3,21.2,113.0,0.283,0,False
Jhonny Perez,800339,4.3,20.6,288.0,0.27899999999999997,0,False
Yidel Diaz,800271,4.3,20.2,318.0,0.297,0,False
Yonathan Mendoza,606216,4.3,19.9,302.0,0.344,-1,False
Harry Ford,695670,4.3,17.6,1703.0,0.3672,5,False
Edward Florentino,821273,4.3,20.9,190.0,0.393,0,False
Deuri Castillo,821274,4.3,20.8,156.0,0.309,0,False
Pedro Blanco,821380,4.3,21.3,179.0,0.3255,0,False
Cristian Benavides,800369,4.3,20.7,347.0,0.25075000000000003,3,False
Spence Coffman,806310,4.3,20.1,302.0,0.285,2,False
Jancel Villarroel,806611,4.3,20.3,636.0,0.39459999999999995,2,False
Harold Gonzalez,808339,4.3,20.8,293.0,0.33599999999999997,0,False
German Ramirez,806993,4.3,20.3,393.0,0.27949999999999997,0,False
Alfredo Duno,806957,4.3,20.4,425.0,0.365,2,False
Derniche Valdez,806961,4.3,21.5,189.0,0.3415,0,False
Brailer Guerrero,806967,4.3,20.6,155.0,0.37150000000000005,0,False
Eduardo Guerrero,800370,4.3,20.3,718.0,0.2685,3,False
Angel Pereira,800372,4.3,20.6,343.0,0.2933333333333333,0,False
Cuba Bess,669190,4.3,20.7,382.0,0.35674999999999996,3,False
Robert Gonzalez,800385,4.3,19.6,680.0,0.2866666666666667,2,False
Jordany Oliver,800364,4.3,20.3,298.0,0.2595,0,False
Rio Foster,815306,4.3,20.3,411.0,0.32775,3,False
Ramses Velazquez,806647,4.3,20.3,237.0,0.33799999999999997,0,False
Williams Wong,806773,4.3,19.9,351.0,0.3393333333333333,0,False
Sheng-En Lin,806823,4.3,20.1,250.0,0.33799999999999997,0,False
Yael Romero,806873,4.3,19.9,301.0,0.40349999999999997,0,False
Jose Gonzalez,806919,4.3,20.8,260.0,0.311,0,False
Yahil Melendez,806161,4.3,20.3,257.0,0.3095,0,False
Jesus Alexander,808377,4.3,20.6,282.0,0.349,0,False
Miguel Blanco,808387,4.3,20.0,301.0,0.3085,0,False
Ludwing Espinoza,806968,4.3,20.5,353.0,0.2945,0,False
Rayner Arias,806976,4.3,20.4,181.0,0.43500000000000005,0,False
Alberto Carreon,549930,4.3,20.2,324.0,0.2725,-1,False
Luis Juarez,550492,4.3,21.3,259.0,0.329,-1,False
Alejandro Osuna,696030,4.3,17.3,1280.0,0.34883333333333333,4,True
Carlos Castro,622603,4.3,20.6,108.0,0.393,-1,False
Derik Alcantara,814131,4.3,20.9,241.0,0.33466666666666667,0,False
Derek Cueto,814259,4.3,20.5,179.0,0.2435,0,False
Kevin Verde,814269,4.3,21.1,264.0,0.29300000000000004,0,False
Ian Sagdal,664921,4.3,20.4,289.0,0.318,-1,False
Andru Arthur,808504,4.3,20.7,247.0,0.3245,0,False
Reyli Mariano,821697,4.3,20.3,152.0,0.358,0,False
Rolando Espinosa,678849,4.3,18.2,833.0,0.2641666666666666,5,False
Arturo Guerrero,679552,4.3,20.5,241.0,0.3125,0,False
Jeral Perez,800419,4.3,19.4,1030.0,0.36083333333333334,3,False
Oswaldo Osorio,800424,4.3,19.5,679.0,0.3456666666666666,2,False
Erick Arosemena,800374,4.3,20.2,340.0,0.32166666666666666,0,False
Dennys Riera,800378,4.3,20.7,443.0,0.278,0,False
Edrei Campos,800402,4.3,20.1,502.0,0.254,2,False
Railin Tejada,800405,4.3,19.8,372.0,0.2843333333333333,0,False
Jean Mata,800411,4.3,20.0,313.0,0.316,0,False
Jose Rodriguez,800412,4.3,20.6,697.0,0.29550000000000004,2,False
Andres Lacruz,805129,4.3,21.0,188.0,0.31999999999999995,0,False
Alejandro Nunez,805168,4.3,19.4,823.0,0.32220000000000004,3,False
Santiago Torres,691909,4.3,19.8,297.0,0.28800000000000003,0,False
Kevin Robledo,821694,4.3,20.8,205.0,0.378,0,False
Jackson Chourio,694192,4.3,17.9,1184.0,0.3274285714285714,5,True
Diego Velasquez,694196,4.3,19.2,1385.0,0.3148571428571429,4,False
Fran Alduey,694199,4.3,20.7,447.0,0.255,2,False
Ivan Sosa,800526,4.3,20.5,384.0,0.2334,0,False
Jimmy Kerrigan,677965,4.3,19.9,237.0,0.2836666666666667,-1,False
Edgar Robles,677977,4.3,19.6,431.0,0.259,-1,False
Kala'i Rosario,693850,4.3,18.3,1445.0,0.3152,4,False
Edwin Garcia,542655,4.3,19.7,311.0,0.3295,-1,False
Ricardo Pena,800547,4.3,20.6,269.0,0.35400000000000004,0,False
John Cruz,800476,4.3,19.9,740.0,0.32366666666666666,2,False
Yohander Linarez,800496,4.3,20.2,504.0,0.27799999999999997,0,False
Danny Santana,542454,4.3,20.2,182.0,0.2886666666666666,0,True
C.J. Kayfus,692216,4.3,18.7,638.0,0.41374999999999995,4,True
Francisco Caldera,808530,4.3,19.9,249.0,0.2965,0,False
Edgleen Perez,814297,4.3,20.5,466.0,0.3293333333333333,2,False
Daniel Flames,821599,4.3,20.7,245.0,0.5145,0,False
Yorvin Morla,821631,4.3,20.6,169.0,0.328,0,False
Victor Mendoza,628013,4.3,21.3,277.0,0.347,-1,False
Jorge Mendez,692640,4.3,20.1,219.0,0.3320000000000001,0,False
Luis Leones,692817,4.3,20.3,365.0,0.2744,2,False
Lewin De La Cruz,692548,4.3,20.7,215.0,0.3165,0,False
Ronny Polanco,692552,4.3,20.0,611.0,0.2875,2,False
Newremberg Rondon,692598,4.3,20.7,355.0,0.3383333333333333,0,False
Jose Ochoa,692602,4.3,19.9,369.0,0.3056666666666667,0,False
Felix Taveras,692406,4.3,20.8,324.0,0.30733333333333335,0,False
Jayden Felicia,809337,4.3,19.8,281.0,0.2986666666666667,0,False
Luis Quesada,809683,4.3,21.2,217.0,0.361,0,False
Elian Cortorreal,802016,4.3,19.8,266.0,0.3385,0,False
Guillermo Rodriguez,801250,4.3,19.8,358.0,0.28600000000000003,0,False
Dylan O'Rae,802506,4.3,18.3,900.0,0.3444,4,False
Daniel Castro,801271,4.3,20.3,271.0,0.3015,0,False
Carlos Sanchez,801522,4.3,20.3,479.0,0.253,2,False
Yimy Tovar,811602,4.3,21.0,247.0,0.358,0,False
Cristofher Paniagua,803127,4.3,20.1,277.0,0.30200000000000005,0,False
Charles Nova,803367,4.3,20.1,366.0,0.27466666666666667,0,False
Luis Puello,809772,4.3,20.7,252.0,0.364,0,False
Cruzmel Arias,805466,4.3,19.8,406.0,0.2996666666666667,0,False
Angel Feliz,805467,4.3,20.4,295.0,0.313,0,False
Jonatan Yan,805470,4.3,20.0,300.0,0.27799999999999997,0,False
Cristian Gonzalez,805054,4.3,19.9,301.0,0.3015,0,False
Leo German,634496,4.3,19.8,323.0,0.2415,-1,False
Miguel Guzman,634739,4.3,20.5,416.0,0.272,-1,False
Frederik Jimenez,808631,4.3,20.7,354.0,0.3053333333333333,2,False
